val0,val1,val2,val3,val4,val5,val6,val7,val8,val9,val10,val11,val12,val13,val14,val15,val16,val17,val18,val19,val20,val21,val22,val23,val24,val25,val26,val27,val28,val29,val30,val31,val32,val33,val34,val35,val36,val37,val38,val39,val40,val41,val42,val43,val44,val45,val46,val47,val48,val49,val50,val51,val52,val53,val54,val55,val56,val57,val58,val59,val60,val61,val62,val63,val64,val65,val66,val67,val68,val69,val70,val71,val72,val73,val74,val75,val76,val77,val78,val79,val80,val81,val82,val83,val84,val85,val86,val87,val88,val89,val90,val91,val92,val93,val94,val95,val96,val97,val98,val99
0,0,0,5,2,0,0,0,0,1,0,95,20,1,9,8,0,0,0,0,0,0,0,2,3,17,90,0,14,4,11,3,1,0,6,118,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,73,10,0,0,0,0,0,0,10,16,0,0,0,19,1,0,0,0,0,0,79,97,109,23,12,0,0,0,1,0,3,5,0,4,1,5,0,0,6,64,6,0,0,44,49,0
0,0,0,13,3,0,0,0,1,1,1,92,7,0,2,6,0,0,0,0,0,1,0,2,5,11,83,0,13,10,14,4,2,0,5,99,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,81,21,0,0,0,0,0,0,12,20,0,0,0,25,0,0,0,0,0,0,135,81,83,22,8,0,0,0,1,0,5,2,0,3,2,5,0,0,16,53,12,1,0,51,30,1
0,0,0,13,1,0,0,0,0,0,0,95,25,0,2,13,0,0,0,0,0,0,0,2,7,18,81,0,25,5,9,1,0,0,8,81,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,51,9,0,0,1,0,0,0,13,17,0,0,0,28,2,0,0,1,0,0,107,117,117,15,18,0,0,0,0,0,1,2,1,4,4,6,0,0,5,56,7,1,0,43,34,0
0,0,0,8,1,0,0,0,0,1,1,106,11,0,9,7,0,0,0,0,1,0,0,16,62,11,81,0,20,4,104,18,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,52,13,0,0,0,0,0,0,18,10,1,0,0,26,0,0,0,1,0,0,4,56,195,14,20,0,0,0,0,0,5,2,1,2,2,6,0,0,13,52,10,0,1,39,39,1
0,0,0,7,1,0,0,0,0,0,0,98,15,0,13,8,0,0,0,0,0,0,0,22,105,22,110,0,10,7,110,11,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,63,23,0,0,0,0,0,0,4,9,0,0,0,26,1,0,0,0,0,0,7,42,117,23,13,0,0,0,0,0,5,4,0,2,1,4,0,0,4,67,10,0,0,39,39,1
0,0,0,4,2,0,0,0,1,3,0,72,29,0,10,4,0,0,0,0,0,0,0,19,81,8,72,0,18,10,153,13,0,0,0,2,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,45,12,0,0,0,0,0,0,5,12,0,1,1,26,1,0,1,0,1,0,6,33,156,14,14,1,0,0,0,0,3,3,0,2,1,8,0,0,9,81,10,0,0,54,45,0
0,1,0,6,1,0,0,1,0,0,0,89,26,0,10,11,0,0,0,0,0,0,0,21,91,28,76,0,22,5,102,9,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,76,11,0,0,0,0,0,0,9,15,1,0,0,29,1,0,0,0,0,0,4,22,159,29,12,0,0,1,0,0,1,1,1,1,3,1,0,0,14,66,3,0,0,52,32,0
0,1,0,5,2,0,0,0,0,1,0,110,19,0,8,9,0,0,0,1,0,0,0,19,67,24,60,0,18,9,131,12,1,0,1,5,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,56,11,0,0,0,0,1,0,10,12,0,0,0,24,0,0,0,0,0,0,3,27,153,18,16,1,0,0,0,0,2,6,0,5,1,4,0,0,10,90,5,0,0,41,46,0
0,0,0,10,2,0,0,0,0,2,0,111,59,0,7,14,0,0,0,0,0,0,0,0,7,15,101,0,14,3,63,6,1,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,45,15,0,1,0,0,0,0,9,17,1,1,0,34,1,0,0,0,0,0,93,98,113,34,15,0,0,0,0,0,2,2,0,5,2,2,1,0,11,96,6,0,1,2,24,1
1,0,0,6,2,0,0,0,1,1,1,109,34,0,9,15,0,0,0,0,1,0,0,0,3,15,107,0,13,3,70,7,1,0,0,2,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,66,27,0,0,0,0,1,1,15,21,0,0,0,45,0,0,0,0,0,0,84,89,109,21,20,0,0,0,0,0,4,3,0,7,2,3,0,0,11,89,6,0,0,1,17,0
0,0,0,19,5,0,0,0,0,5,0,122,67,0,11,8,0,0,0,0,0,0,0,0,0,22,122,0,13,10,40,5,1,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,61,22,0,0,0,0,0,0,10,17,0,0,1,26,1,0,0,0,0,0,76,85,128,16,26,0,1,0,0,0,2,6,0,5,0,3,0,1,9,72,8,0,0,3,17,0
0,0,0,17,4,0,0,0,1,5,0,102,43,0,9,11,0,0,0,0,0,0,1,0,11,14,94,1,21,7,31,11,2,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,80,18,1,0,0,0,0,0,13,20,0,0,0,23,1,0,0,0,0,0,115,94,131,23,20,0,0,0,0,0,1,1,0,3,1,3,0,0,9,64,20,0,1,2,17,1
1,0,0,8,1,0,0,0,0,2,2,102,65,1,5,9,0,0,0,0,0,0,0,1,6,17,89,0,12,3,53,8,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,65,13,0,0,0,0,0,0,12,26,0,0,0,30,4,0,0,0,0,1,97,110,123,31,20,1,0,0,0,0,3,4,0,3,3,6,0,0,13,68,14,0,0,1,12,0
0,0,0,8,3,0,1,0,0,0,0,106,141,0,7,12,0,1,0,0,0,0,0,7,45,33,94,0,7,7,2,0,0,0,4,126,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,51,16,0,0,0,0,0,0,9,8,0,0,0,32,1,0,0,1,0,0,2,8,33,19,9,0,0,0,1,0,2,2,1,2,0,4,0,0,9,79,4,0,0,94,55,1
0,0,0,6,4,0,0,0,1,0,0,116,142,1,4,5,0,0,0,0,0,0,0,3,36,13,97,0,14,7,4,0,0,0,2,99,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,97,19,0,0,0,0,0,0,8,13,0,0,0,28,0,0,0,0,0,0,7,8,43,18,22,0,0,0,0,0,2,4,0,4,3,4,1,0,9,52,9,1,0,79,62,1
0,1,0,5,1,1,0,0,0,1,0,103,122,0,10,6,0,0,0,0,0,0,0,9,53,13,57,0,19,4,3,0,0,0,4,150,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,68,16,0,0,0,0,0,0,17,19,0,0,0,41,2,0,0,0,0,0,7,9,49,16,16,0,0,0,0,0,6,5,0,6,3,7,0,0,17,48,6,0,1,75,53,0
0,0,0,7,1,0,0,0,1,1,0,134,142,0,7,9,0,0,0,0,0,0,1,3,36,21,77,0,8,3,2,1,0,0,5,136,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,56,8,0,0,1,0,0,0,9,18,0,0,1,29,1,0,0,0,0,0,8,17,37,21,17,0,0,0,0,0,5,3,0,4,2,6,0,0,11,64,13,0,1,89,36,0
0,0,0,11,1,0,0,0,0,1,1,118,161,0,10,8,0,0,0,0,0,0,0,3,26,17,74,0,14,1,1,1,0,0,9,153,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,49,14,0,0,1,0,0,0,11,11,0,0,0,18,1,0,0,0,0,0,3,18,31,19,13,1,0,0,0,0,4,3,0,3,1,2,0,0,10,70,8,0,0,93,54,0
0,0,0,7,4,0,0,0,0,0,0,108,97,0,6,5,0,0,0,0,0,0,0,20,84,18,86,0,11,3,71,11,0,0,2,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,23,0,0,0,0,0,0,4,12,0,0,1,26,0,0,0,0,0,0,5,22,117,14,10,0,0,0,0,0,0,3,0,4,0,3,0,0,9,65,3,1,0,54,47,0
0,0,0,5,1,0,0,0,0,1,0,114,96,0,7,7,0,0,0,0,0,0,0,16,71,24,62,0,11,4,96,11,0,0,5,103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,17,0,1,0,0,0,0,5,6,0,0,1,24,3,0,0,0,0,0,3,17,94,15,11,0,0,0,0,1,3,4,0,3,4,1,0,0,7,69,2,0,0,33,40,0
0,0,0,9,1,1,0,0,0,1,0,85,80,0,6,4,0,0,0,0,0,0,0,19,76,18,87,0,10,4,117,5,0,0,2,82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63,7,0,0,0,0,0,0,9,12,0,0,0,27,1,0,0,0,0,0,5,18,108,14,14,0,0,0,0,0,3,2,0,2,0,3,0,0,4,69,7,0,0,33,34,0
0,0,0,8,0,0,0,0,0,2,0,103,99,0,8,2,0,0,0,0,0,0,0,7,97,12,75,0,12,11,73,10,0,0,2,85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,25,0,0,0,0,0,0,8,15,0,0,0,30,0,0,0,0,0,0,0,16,114,9,14,0,0,0,0,0,4,2,0,2,0,2,0,0,4,53,6,0,0,57,50,0
0,0,0,10,2,0,0,1,0,0,0,83,81,0,10,7,0,0,0,0,0,0,0,20,63,12,67,0,7,5,108,11,0,0,3,99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,10,0,0,0,0,0,0,14,17,0,0,0,28,1,0,0,0,0,0,2,25,75,31,16,0,0,0,0,0,0,4,0,2,0,2,0,0,9,69,11,0,0,46,53,0
0,0,0,8,2,0,0,0,0,2,0,60,17,0,10,5,0,0,0,1,0,0,0,21,127,16,64,1,15,8,3,0,0,0,10,138,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,72,17,0,1,0,0,0,0,8,15,0,0,1,35,1,1,0,0,0,0,45,49,33,20,13,0,0,0,0,0,3,7,0,7,4,3,0,0,12,66,7,0,0,56,62,1
0,0,0,12,2,0,0,0,0,0,1,105,20,0,6,8,0,0,0,0,0,0,1,21,87,7,98,0,7,4,2,0,2,0,5,120,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,47,16,0,0,0,0,1,1,10,13,0,0,0,21,0,0,0,0,0,0,62,54,40,21,15,0,0,0,0,0,2,1,0,2,1,7,0,0,7,58,15,1,1,80,66,0
0,0,0,3,1,0,0,0,1,1,0,75,22,0,13,3,1,0,0,1,0,0,0,23,103,18,69,0,19,8,1,0,0,0,7,101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58,10,0,0,0,0,0,0,10,22,1,0,0,52,2,1,0,0,0,0,59,47,24,37,14,0,0,0,0,0,1,2,1,1,4,2,1,0,5,75,10,0,0,77,63,1
0,0,0,11,1,0,1,0,0,2,0,103,31,1,5,13,0,0,0,0,0,0,0,8,72,18,72,1,6,5,1,1,0,0,5,124,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,54,15,0,0,1,0,0,0,11,5,0,0,0,25,1,0,0,1,0,1,80,66,27,18,18,0,0,1,0,0,2,4,1,3,2,4,0,0,5,43,12,0,0,117,50,0
0,0,0,8,0,0,0,1,0,2,0,89,20,0,3,5,0,0,0,0,0,0,0,15,76,16,76,0,10,2,3,0,0,0,4,128,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,65,22,0,0,0,0,0,0,6,9,0,0,0,29,2,0,1,1,0,0,46,48,39,32,22,0,0,0,0,0,3,4,1,4,3,1,0,0,14,67,7,0,0,94,65,0
0,0,0,9,4,0,0,0,0,0,0,141,114,0,9,7,0,0,0,0,0,0,0,10,44,10,44,0,19,7,61,9,1,0,4,127,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,18,0,0,0,0,0,0,9,12,0,0,0,31,2,0,0,0,0,0,79,76,20,13,9,0,0,0,0,0,1,2,0,2,2,2,0,0,7,49,4,0,0,16,27,0
0,0,0,5,3,0,0,0,0,0,0,113,144,0,9,6,0,0,0,0,0,0,0,4,22,12,82,0,9,2,36,8,0,0,7,97,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,16,0,0,0,0,0,0,8,18,0,0,0,21,0,0,0,0,0,0,93,82,38,23,14,0,0,0,0,0,2,2,0,1,2,6,0,0,6,53,4,0,0,29,21,0
0,0,0,8,1,0,0,0,0,1,0,136,160,0,6,5,0,0,0,0,0,0,0,11,34,16,65,0,12,1,36,7,0,0,10,121,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,20,0,0,1,0,0,0,7,16,0,0,1,28,0,0,0,0,0,0,58,56,45,14,6,0,0,0,1,0,4,6,0,2,1,4,0,0,7,45,9,0,0,24,14,0
0,0,0,3,1,0,0,0,0,1,1,96,155,0,4,7,0,0,0,0,0,0,0,7,30,18,55,0,11,4,29,2,1,1,4,108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56,12,0,0,0,0,0,0,4,7,0,0,1,58,1,0,0,0,0,0,102,74,21,25,11,0,0,1,0,0,4,2,0,4,2,6,0,0,5,50,5,0,0,19,37,1
0,0,0,3,2,0,0,0,1,0,0,111,140,0,5,8,0,0,0,0,0,0,0,7,36,14,68,0,8,6,60,3,0,0,6,131,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,13,0,0,0,0,0,0,8,10,0,0,0,18,2,1,0,0,0,0,88,77,29,11,12,0,0,0,0,0,2,1,0,1,1,2,0,0,2,75,6,0,0,13,24,0
0,0,0,5,1,0,0,0,0,3,0,77,83,0,10,7,0,0,0,0,0,0,0,3,7,7,75,0,16,5,4,1,0,0,3,138,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,50,9,0,0,0,0,0,0,7,8,0,0,1,24,1,0,0,0,0,0,32,70,176,23,12,0,0,0,0,0,3,2,0,5,0,1,0,0,6,83,11,0,0,51,23,0
0,0,0,7,2,0,0,0,0,2,0,105,80,0,4,7,0,0,0,0,0,0,0,2,14,11,58,0,15,5,8,0,0,0,10,127,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,17,0,0,0,0,0,0,9,12,0,0,0,25,0,0,0,0,0,0,26,67,151,13,21,0,0,0,0,0,2,13,0,6,1,2,0,0,6,58,10,0,1,52,43,0
0,0,0,2,3,0,0,0,0,1,0,131,95,0,9,4,0,0,0,0,0,1,0,1,7,15,56,0,10,0,7,1,0,0,4,118,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,10,0,0,0,0,0,0,8,14,0,0,0,31,1,0,0,0,0,0,34,65,161,10,8,0,0,0,0,0,1,4,0,2,1,4,0,0,4,53,7,0,0,76,34,0
0,0,0,6,1,0,0,0,0,2,0,100,82,0,2,6,0,0,0,0,0,0,0,4,18,9,58,0,18,3,4,1,0,0,4,146,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,68,15,0,0,0,0,0,0,9,9,0,0,0,24,0,0,0,0,0,0,40,63,139,31,9,0,0,0,0,0,2,2,0,1,2,1,0,0,6,74,5,1,0,43,34,0
0,0,0,7,0,0,0,0,0,0,0,82,77,0,7,2,0,0,0,0,0,0,0,4,11,10,64,0,16,3,4,1,0,0,4,121,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54,12,0,0,0,0,0,0,10,17,0,0,0,33,0,0,0,0,0,0,31,44,204,16,10,0,0,0,0,0,2,4,1,4,2,2,0,0,6,57,9,0,0,57,54,0
0,0,0,7,1,0,0,0,0,1,0,122,87,0,10,11,0,0,0,0,0,0,0,18,65,14,71,0,14,3,42,8,1,0,4,83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56,16,0,0,0,0,0,0,5,10,0,0,0,17,1,0,0,0,0,0,54,69,110,39,9,0,0,0,0,0,1,1,0,1,3,8,0,0,8,49,4,0,0,2,17,0
0,0,0,14,4,0,0,0,0,0,1,100,96,0,4,5,0,0,0,0,0,0,0,17,71,18,56,0,10,5,33,4,2,0,8,82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,19,0,0,0,0,0,0,4,12,0,0,0,21,1,0,0,0,0,0,60,78,124,23,11,0,0,0,0,0,2,1,0,6,1,2,0,0,8,69,8,0,0,1,17,0
0,0,0,9,2,0,0,0,1,1,0,125,85,0,1,6,0,0,0,0,0,0,0,12,89,23,61,0,11,5,36,1,2,0,1,89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,47,14,0,0,0,0,0,0,8,11,0,0,0,32,5,0,0,0,0,0,39,55,162,13,5,0,0,0,0,0,3,3,0,2,2,3,0,0,5,44,12,0,0,9,15,0
0,0,0,9,1,0,0,0,0,1,0,106,78,0,4,9,0,0,0,0,0,0,0,16,92,17,67,0,15,10,24,3,0,0,1,92,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,60,14,0,0,0,0,0,0,7,7,0,0,0,12,1,0,0,0,0,0,58,63,133,19,9,0,0,0,0,0,1,2,0,1,2,4,0,0,3,67,9,0,0,10,19,0
0,0,0,7,0,0,0,0,0,3,0,112,108,0,4,11,0,0,0,0,0,0,0,10,81,12,60,0,15,2,40,1,1,0,3,83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58,16,0,0,0,0,0,0,2,11,0,0,0,34,0,0,0,0,0,0,41,60,112,23,19,0,0,0,0,0,0,5,0,4,1,5,0,0,5,62,9,0,0,6,16,0
0,0,0,4,2,0,0,0,0,0,0,90,147,0,8,6,0,0,0,0,0,0,0,30,83,3,40,0,8,4,53,2,0,0,1,81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57,10,0,0,0,1,0,0,4,15,0,0,0,18,0,0,0,0,0,0,56,93,106,16,11,0,0,0,0,0,2,1,0,1,0,1,0,0,6,63,8,0,0,3,15,0
0,0,0,9,0,0,0,0,0,0,0,91,71,0,4,5,0,0,0,0,0,0,0,12,76,15,52,0,10,5,71,6,0,0,4,112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,13,0,0,0,0,0,0,9,10,0,0,0,31,0,0,0,0,0,0,70,96,122,18,11,0,0,0,0,0,2,1,0,4,2,3,1,0,6,63,6,0,0,3,8,0
0,0,0,8,2,0,0,0,0,2,0,118,98,0,5,5,0,0,0,0,0,0,0,12,60,6,69,0,7,7,74,6,1,0,5,86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70,15,0,0,0,0,0,0,8,11,0,0,0,16,2,0,0,0,0,0,79,76,90,15,2,0,0,0,0,0,2,2,0,0,1,3,0,0,9,55,3,0,0,3,9,0
0,0,0,10,1,0,0,0,1,2,0,142,121,0,4,5,0,0,0,0,0,0,0,17,49,12,68,0,14,2,65,6,1,0,3,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,3,0,0,0,0,0,0,6,8,0,0,0,23,2,0,0,0,0,0,75,77,121,14,3,0,0,0,0,0,4,2,0,1,0,4,0,0,12,41,2,0,0,4,20,0
0,0,0,3,3,0,0,0,0,3,0,90,130,0,7,3,0,0,0,0,0,0,1,11,73,12,64,1,11,3,53,15,1,0,2,79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47,13,0,0,0,0,0,0,9,17,0,0,0,18,0,0,0,0,0,0,61,71,120,28,10,0,0,0,0,0,2,3,0,2,1,4,0,0,11,50,5,0,0,4,5,0
0,0,0,6,0,0,0,0,0,4,0,78,69,0,5,10,1,0,0,0,0,0,0,14,59,13,71,0,12,5,111,19,0,0,1,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,11,0,0,0,0,0,0,16,12,0,0,0,19,0,0,0,0,0,0,80,99,80,26,9,0,0,0,0,0,1,3,0,2,3,6,0,0,11,47,10,0,0,16,16,0
0,0,0,6,2,0,0,0,0,1,0,119,54,0,2,7,0,0,0,0,0,0,0,6,72,16,89,0,8,6,110,12,0,0,2,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57,12,0,0,0,0,0,0,9,9,0,0,0,22,1,0,0,0,0,0,61,52,99,13,11,0,0,0,0,0,1,3,0,4,3,1,0,0,10,54,9,0,0,16,17,0
0,0,0,9,2,0,0,0,0,0,0,111,75,0,2,4,0,0,0,0,0,0,0,9,51,14,77,0,9,5,100,11,0,0,3,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66,9,0,0,0,0,0,0,8,7,0,0,0,29,1,0,0,1,0,0,61,90,88,15,22,0,0,0,0,0,2,7,0,1,0,4,1,0,13,61,5,0,0,15,13,0
0,0,0,6,0,0,0,0,0,1,0,76,86,0,3,16,0,0,0,0,0,0,0,13,44,14,52,0,24,1,116,13,0,0,1,49,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,38,10,0,0,0,0,0,0,13,17,0,0,0,35,1,0,0,0,0,0,74,72,118,10,15,0,0,0,0,0,1,2,0,4,2,5,0,0,13,49,11,0,0,15,24,0
0,0,0,9,2,0,0,0,0,2,0,74,81,0,6,4,0,1,0,0,0,0,0,4,57,18,57,0,16,5,150,9,0,0,0,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,19,0,0,0,0,0,0,7,10,0,0,0,18,2,0,0,0,0,0,72,72,130,11,11,0,0,0,0,0,5,2,1,4,2,4,0,0,4,47,9,1,0,7,27,0
0,0,0,4,2,0,0,0,0,1,0,118,17,0,11,6,0,0,0,0,0,0,0,17,83,14,75,0,19,14,18,3,0,0,1,123,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55,13,0,0,0,0,0,0,17,18,0,0,0,14,3,0,0,0,0,0,7,22,147,14,6,0,0,0,0,0,2,3,0,6,0,5,0,0,6,64,9,0,0,56,48,0
0,0,0,8,1,0,0,0,0,2,0,70,20,0,5,8,0,0,0,0,0,0,0,15,90,20,63,0,10,10,20,1,0,0,4,101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,15,0,0,0,0,0,0,13,15,0,0,0,37,3,0,0,0,0,0,9,45,201,18,8,0,0,0,0,0,3,2,0,1,0,5,0,0,1,66,11,0,0,45,54,0
0,0,0,6,1,0,0,0,0,1,0,94,13,0,6,16,0,0,0,0,0,0,0,15,84,20,64,0,15,3,16,3,0,0,5,92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,15,0,0,0,0,0,0,10,4,0,0,0,30,1,0,0,0,0,0,16,31,214,21,14,0,0,0,0,0,8,1,0,3,3,2,0,0,8,47,8,0,0,76,34,0
0,0,0,13,0,0,0,0,0,2,0,93,15,0,5,4,0,0,0,0,0,0,0,18,79,17,59,0,9,4,18,2,0,0,8,95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,8,0,0,0,0,0,0,14,13,0,0,0,14,0,0,0,0,0,0,10,39,272,22,9,0,0,0,0,0,1,6,0,0,0,4,0,0,13,44,7,0,0,47,34,0
0,0,0,9,1,0,0,0,0,1,0,74,17,0,7,3,0,0,0,0,0,0,0,23,80,18,66,0,8,3,17,2,0,0,1,88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57,8,0,0,0,0,0,0,15,12,0,0,0,25,1,0,0,0,0,0,10,36,246,19,10,0,0,0,0,0,3,1,0,1,3,5,0,0,9,55,5,0,0,57,43,1
0,0,0,7,2,0,0,1,0,5,0,124,109,0,8,4,0,0,0,0,0,0,0,16,82,26,73,0,15,7,50,8,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,65,10,0,0,0,0,0,0,13,11,0,0,0,36,1,0,0,0,0,0,15,36,96,20,15,0,0,1,0,0,3,7,1,2,3,8,0,0,10,65,8,0,0,39,49,0
1,0,0,9,4,0,1,0,0,1,2,166,101,0,9,3,0,0,0,0,1,0,0,11,70,15,101,0,11,2,44,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,58,16,0,0,0,0,0,0,9,5,0,0,0,46,0,0,0,0,0,0,37,37,72,10,9,0,0,0,1,0,1,2,0,4,1,6,0,0,7,72,5,0,0,39,52,0
0,0,0,19,1,0,0,0,1,2,0,136,123,0,9,5,0,0,1,0,0,0,0,12,55,11,89,0,22,2,57,9,1,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,51,8,1,0,0,0,0,0,2,15,0,1,0,35,1,0,0,1,0,0,19,30,82,14,18,0,0,0,0,0,1,5,0,2,2,4,0,0,6,74,18,0,0,44,55,0
1,0,0,13,2,0,0,0,1,2,0,99,147,0,9,6,0,0,0,0,0,0,0,9,40,13,80,0,13,1,51,12,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,78,21,0,0,0,1,0,0,12,11,0,0,0,25,0,0,0,0,0,0,21,24,131,17,19,0,0,0,0,0,2,4,0,8,3,1,0,0,5,74,4,0,1,40,42,0
0,0,0,7,0,0,0,0,1,2,0,123,136,0,6,10,0,0,0,1,0,0,0,16,60,21,79,1,9,6,73,10,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,52,17,0,0,0,1,0,0,13,13,0,0,0,44,0,0,0,0,0,0,23,29,81,12,17,0,0,0,0,0,2,1,0,4,1,6,0,0,6,60,10,1,0,48,46,1
0,0,0,18,2,0,0,0,1,1,0,100,76,0,8,7,0,0,0,0,1,0,1,15,124,28,65,1,12,2,24,2,0,0,1,9,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,35,12,0,0,0,0,0,0,8,9,1,0,0,28,2,1,0,0,0,0,20,41,112,24,10,0,0,0,1,1,0,1,1,4,2,5,0,0,8,78,11,1,0,61,78,0
0,0,0,7,1,0,1,0,1,1,0,90,53,0,6,8,0,0,0,0,0,0,0,24,90,10,66,0,21,2,41,1,1,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54,19,0,0,0,0,0,0,8,21,0,0,0,51,1,0,0,0,0,0,30,56,86,16,17,0,0,0,0,0,3,3,0,4,2,6,0,0,15,64,10,0,0,82,66,0
0,1,0,9,1,0,0,0,0,0,0,112,60,0,4,12,0,0,1,1,0,0,1,22,134,20,78,0,11,4,17,2,0,0,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,22,0,0,0,0,0,0,12,17,0,0,0,25,0,0,0,0,0,0,50,56,72,18,17,0,0,0,0,0,2,4,0,2,1,4,0,0,6,58,12,0,0,76,47,1
0,0,1,13,2,0,0,0,0,3,1,78,70,0,7,3,0,0,0,0,0,0,0,25,128,17,84,1,15,5,25,2,1,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64,21,0,0,0,0,0,0,8,14,0,0,0,29,1,0,1,0,1,0,22,47,98,14,3,0,0,0,0,0,1,2,1,4,3,2,0,0,3,62,13,0,0,78,68,0
0,0,0,11,1,0,1,0,0,0,0,73,67,0,5,15,0,0,0,0,0,0,1,26,107,13,85,0,11,3,33,3,0,0,1,8,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,53,12,0,0,0,1,0,0,10,18,0,0,0,43,1,0,0,0,0,0,30,36,129,20,7,0,0,0,1,1,3,1,0,5,1,2,1,0,7,46,12,0,1,94,53,0
